"FL_DATE","OP_UNIQUE_CARRIER","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018-05-01,"WN","ATL","Atlanta, GA","GA","RDU","Raleigh/Durham, NC","NC","1040","1036",0.00,0.00,"1151",0.00,0.00,0.00,"",0.00,59.00,1.00,356.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","RDU","Raleigh/Durham, NC","NC","1550","1550",0.00,0.00,"1712",0.00,0.00,0.00,"",0.00,61.00,1.00,356.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","RDU","Raleigh/Durham, NC","NC","2225","2222",0.00,0.00,"2350",5.00,0.00,0.00,"",0.00,61.00,1.00,356.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","RIC","Richmond, VA","VA","1505","1459",0.00,0.00,"1628",0.00,0.00,0.00,"",0.00,70.00,1.00,481.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","RIC","Richmond, VA","VA","2220","2215",0.00,0.00,"2338",0.00,0.00,0.00,"",0.00,69.00,1.00,481.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","RIC","Richmond, VA","VA","1055","1059",4.00,0.00,"1231",1.00,0.00,0.00,"",0.00,69.00,1.00,481.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","RSW","Fort Myers, FL","FL","2020","2019",0.00,0.00,"2149",0.00,0.00,0.00,"",0.00,74.00,1.00,515.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","RSW","Fort Myers, FL","FL","1045","1042",0.00,0.00,"1217",0.00,0.00,0.00,"",0.00,73.00,1.00,515.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","SAN","San Diego, CA","CA","1045","1045",0.00,0.00,"1221",0.00,0.00,0.00,"",0.00,257.00,1.00,1892.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","SAT","San Antonio, TX","TX","0830","0829",0.00,0.00,"0956",0.00,0.00,0.00,"",0.00,124.00,1.00,874.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","SAT","San Antonio, TX","TX","2005","2002",0.00,0.00,"2127",0.00,0.00,0.00,"",0.00,122.00,1.00,874.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","STL","St. Louis, MO","MO","1210","1218",8.00,0.00,"1255",5.00,0.00,0.00,"",0.00,74.00,1.00,484.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","STL","St. Louis, MO","MO","0920","0917",0.00,0.00,"0956",0.00,0.00,0.00,"",0.00,83.00,1.00,484.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","STL","St. Louis, MO","MO","1600","1601",1.00,0.00,"1634",0.00,0.00,0.00,"",0.00,78.00,1.00,484.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","STL","St. Louis, MO","MO","1950","1947",0.00,0.00,"2018",0.00,0.00,0.00,"",0.00,74.00,1.00,484.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL","1330","1330",0.00,0.00,"1447",0.00,0.00,0.00,"",0.00,65.00,1.00,406.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL","1050","1050",0.00,0.00,"1223",3.00,0.00,0.00,"",0.00,71.00,1.00,406.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL","0935","0934",0.00,0.00,"1051",0.00,0.00,0.00,"",0.00,61.00,1.00,406.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL","1735","1740",5.00,0.00,"1902",2.00,0.00,0.00,"",0.00,63.00,1.00,406.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL","1450","1450",0.00,0.00,"1604",0.00,0.00,0.00,"",0.00,62.00,1.00,406.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL","2000","2005",5.00,0.00,"2121",0.00,0.00,0.00,"",0.00,60.00,1.00,406.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","ATL","Atlanta, GA","GA","0645","0644",0.00,0.00,"0942",0.00,0.00,0.00,"",0.00,100.00,1.00,813.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","ATL","Atlanta, GA","GA","1750","1747",0.00,0.00,"2043",0.00,0.00,0.00,"",0.00,102.00,1.00,813.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","ATL","Atlanta, GA","GA","1205","1206",1.00,0.00,"1501",0.00,0.00,0.00,"",0.00,100.00,1.00,813.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","BNA","Nashville, TN","TN","0705","0702",0.00,0.00,"0853",0.00,0.00,0.00,"",0.00,95.00,1.00,756.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","BNA","Nashville, TN","TN","1900","1852",0.00,0.00,"2042",0.00,0.00,0.00,"",0.00,98.00,1.00,756.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","BOS","Boston, MA","MA","0740","0740",0.00,0.00,"1229",0.00,0.00,0.00,"",0.00,213.00,1.00,1698.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","BWI","Baltimore, MD","MD","0515","0512",0.00,0.00,"0905",0.00,0.00,0.00,"",0.00,161.00,1.00,1342.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","BWI","Baltimore, MD","MD","1735","1735",0.00,0.00,"2137",0.00,0.00,0.00,"",0.00,168.00,1.00,1342.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","2200","2152",0.00,0.00,"2249",0.00,0.00,0.00,"",0.00,38.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","1700","1701",1.00,0.00,"1822",22.00,1.00,0.00,"",0.00,47.00,1.00,189.00,0.00,0.00,22.00,0.00,0.00,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","1440","1435",0.00,0.00,"1525",0.00,0.00,0.00,"",0.00,39.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","1550","1547",0.00,0.00,"1650",0.00,0.00,0.00,"",0.00,39.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","1330","1329",0.00,0.00,"1426",0.00,0.00,0.00,"",0.00,38.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","1925","1924",0.00,0.00,"2013",0.00,0.00,0.00,"",0.00,38.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","1200","1154",0.00,0.00,"1246",0.00,0.00,0.00,"",0.00,39.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","0945","0945",0.00,0.00,"1102",17.00,1.00,0.00,"",0.00,48.00,1.00,189.00,0.00,0.00,17.00,0.00,0.00,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","0550","0545",0.00,0.00,"0639",0.00,0.00,0.00,"",0.00,39.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DAL","Dallas, TX","TX","0655","0656",1.00,0.00,"0749",0.00,0.00,0.00,"",0.00,40.00,1.00,189.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DCA","Washington, DC","VA","1215","1215",0.00,0.00,"1628",3.00,0.00,0.00,"",0.00,177.00,1.00,1315.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DEN","Denver, CO","CO","1035","1032",0.00,0.00,"1137",0.00,0.00,0.00,"",0.00,107.00,1.00,775.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DEN","Denver, CO","CO","0610","0606",0.00,0.00,"0717",0.00,0.00,0.00,"",0.00,113.00,1.00,775.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DEN","Denver, CO","CO","1230","1227",0.00,0.00,"1332",0.00,0.00,0.00,"",0.00,107.00,1.00,775.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","DEN","Denver, CO","CO","1825","1834",9.00,0.00,"1959",19.00,1.00,0.00,"",0.00,128.00,1.00,775.00,9.00,0.00,10.00,0.00,0.00,
2018-05-01,"WN","AUS","Austin, TX","TX","DEN","Denver, CO","CO","2025","2022",0.00,0.00,"2122",0.00,0.00,0.00,"",0.00,105.00,1.00,775.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","ELP","El Paso, TX","TX","0910","",,,"",,,1.00,"A",0.00,,1.00,528.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","ELP","El Paso, TX","TX","2025","2016",0.00,0.00,"2040",0.00,0.00,0.00,"",0.00,74.00,1.00,528.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","ELP","El Paso, TX","TX","1515","1511",0.00,0.00,"1545",0.00,0.00,0.00,"",0.00,79.00,1.00,528.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","EWR","Newark, NJ","NJ","0715","0714",0.00,0.00,"1141",0.00,0.00,0.00,"",0.00,193.00,1.00,1504.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","EWR","Newark, NJ","NJ","1955","1954",0.00,0.00,"0017",0.00,0.00,0.00,"",0.00,191.00,1.00,1504.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","FLL","Fort Lauderdale, FL","FL","1035","1032",0.00,0.00,"1400",0.00,0.00,0.00,"",0.00,131.00,1.00,1105.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","FLL","Fort Lauderdale, FL","FL","1235","1249",14.00,0.00,"1624",9.00,0.00,0.00,"",0.00,142.00,1.00,1105.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","HOU","Houston, TX","TX","0630","0629",0.00,0.00,"0716",0.00,0.00,0.00,"",0.00,30.00,1.00,148.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","HOU","Houston, TX","TX","1825","1821",0.00,0.00,"1913",0.00,0.00,0.00,"",0.00,34.00,1.00,148.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","HOU","Houston, TX","TX","1235","1231",0.00,0.00,"1319",0.00,0.00,0.00,"",0.00,36.00,1.00,148.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","HOU","Houston, TX","TX","0850","0847",0.00,0.00,"0952",7.00,0.00,0.00,"",0.00,36.00,1.00,148.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","HOU","Houston, TX","TX","1520","1627",67.00,1.00,"1716",61.00,1.00,0.00,"",0.00,31.00,1.00,148.00,0.00,0.00,22.00,0.00,39.00,
2018-05-01,"WN","AUS","Austin, TX","TX","HRL","Harlingen/San Benito, TX","TX","1615","1619",4.00,0.00,"1718",0.00,0.00,0.00,"",0.00,45.00,1.00,273.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","LAS","Las Vegas, NV","NV","1140","1139",0.00,0.00,"1229",0.00,0.00,0.00,"",0.00,153.00,1.00,1090.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","LAS","Las Vegas, NV","NV","2145","2140",0.00,0.00,"2225",0.00,0.00,0.00,"",0.00,150.00,1.00,1090.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","LAS","Las Vegas, NV","NV","1620","1619",0.00,0.00,"1712",0.00,0.00,0.00,"",0.00,157.00,1.00,1090.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","LAX","Los Angeles, CA","CA","1100","1109",9.00,0.00,"1227",2.00,0.00,0.00,"",0.00,175.00,1.00,1242.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","LAX","Los Angeles, CA","CA","1555","1553",0.00,0.00,"1720",0.00,0.00,0.00,"",0.00,178.00,1.00,1242.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","LAX","Los Angeles, CA","CA","1845","1844",0.00,0.00,"1951",0.00,0.00,0.00,"",0.00,168.00,1.00,1242.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","LBB","Lubbock, TX","TX","1345","1341",0.00,0.00,"1441",0.00,0.00,0.00,"",0.00,51.00,1.00,341.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MCI","Kansas City, MO","MO","1720","1717",0.00,0.00,"1902",0.00,0.00,0.00,"",0.00,88.00,1.00,650.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MCO","Orlando, FL","FL","1920","1917",0.00,0.00,"2227",0.00,0.00,0.00,"",0.00,116.00,1.00,994.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MCO","Orlando, FL","FL","0905","0904",0.00,0.00,"1221",0.00,0.00,0.00,"",0.00,118.00,1.00,994.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MDW","Chicago, IL","IL","0940","0948",8.00,0.00,"1206",0.00,0.00,0.00,"",0.00,127.00,1.00,972.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MDW","Chicago, IL","IL","1850","1850",0.00,0.00,"2116",0.00,0.00,0.00,"",0.00,127.00,1.00,972.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MDW","Chicago, IL","IL","1300","1257",0.00,0.00,"1520",0.00,0.00,0.00,"",0.00,126.00,1.00,972.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MDW","Chicago, IL","IL","0530","0527",0.00,0.00,"0755",0.00,0.00,0.00,"",0.00,130.00,1.00,972.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MSY","New Orleans, LA","LA","1040","1055",15.00,1.00,"1209",9.00,0.00,0.00,"",0.00,58.00,1.00,444.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","MSY","New Orleans, LA","LA","1635","1633",0.00,0.00,"1745",0.00,0.00,0.00,"",0.00,58.00,1.00,444.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","OAK","Oakland, CA","CA","1805","1759",0.00,0.00,"1937",0.00,0.00,0.00,"",0.00,203.00,1.00,1497.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","PHX","Phoenix, AZ","AZ","2035","2037",2.00,0.00,"2113",8.00,0.00,0.00,"",0.00,142.00,1.00,872.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","PHX","Phoenix, AZ","AZ","1500","1634",94.00,1.00,"1659",89.00,1.00,0.00,"",0.00,123.00,1.00,872.00,8.00,0.00,0.00,0.00,81.00,
2018-05-01,"WN","AUS","Austin, TX","TX","PHX","Phoenix, AZ","AZ","1100","1101",1.00,0.00,"1120",0.00,0.00,0.00,"",0.00,124.00,1.00,872.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","PHX","Phoenix, AZ","AZ","0640","0640",0.00,0.00,"0707",0.00,0.00,0.00,"",0.00,133.00,1.00,872.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","SAN","San Diego, CA","CA","2050","2044",0.00,0.00,"2142",0.00,0.00,0.00,"",0.00,163.00,1.00,1164.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","SAN","San Diego, CA","CA","1105","1107",2.00,0.00,"1211",1.00,0.00,0.00,"",0.00,168.00,1.00,1164.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","SAN","San Diego, CA","CA","1350","1345",0.00,0.00,"1458",8.00,0.00,0.00,"",0.00,176.00,1.00,1164.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","SFO","San Francisco, CA","CA","1530","1528",0.00,0.00,"1705",0.00,0.00,0.00,"",0.00,203.00,1.00,1504.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","SJC","San Jose, CA","CA","2005","2015",10.00,0.00,"2151",0.00,0.00,0.00,"",0.00,206.00,1.00,1476.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","SJC","San Jose, CA","CA","0545","0547",2.00,0.00,"0733",0.00,0.00,0.00,"",0.00,213.00,1.00,1476.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","SMF","Sacramento, CA","CA","1955","1952",0.00,0.00,"2129",0.00,0.00,0.00,"",0.00,201.00,1.00,1481.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","STL","St. Louis, MO","MO","1305","1319",14.00,0.00,"1507",2.00,0.00,0.00,"",0.00,95.00,1.00,721.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","STL","St. Louis, MO","MO","0535","0534",0.00,0.00,"0723",0.00,0.00,0.00,"",0.00,96.00,1.00,721.00,,,,,,
2018-05-01,"WN","AUS","Austin, TX","TX","TPA","Tampa, FL","FL","0630","0625",0.00,0.00,"0934",0.00,0.00,0.00,"",0.00,106.00,1.00,928.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","0635","0630",0.00,0.00,"0729",0.00,0.00,0.00,"",0.00,45.00,1.00,283.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","0850","0846",0.00,0.00,"0947",0.00,0.00,0.00,"",0.00,48.00,1.00,283.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","1035","1034",0.00,0.00,"1127",0.00,0.00,0.00,"",0.00,43.00,1.00,283.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","2040","2031",0.00,0.00,"2133",0.00,0.00,0.00,"",0.00,47.00,1.00,283.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","1740","1827",47.00,1.00,"1929",34.00,1.00,0.00,"",0.00,48.00,1.00,283.00,20.00,0.00,0.00,0.00,14.00,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","0530","0523",0.00,0.00,"0631",0.00,0.00,0.00,"",0.00,47.00,1.00,283.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","1940","1937",0.00,0.00,"2032",0.00,0.00,0.00,"",0.00,46.00,1.00,283.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","BWI","Baltimore, MD","MD","1130","1133",3.00,0.00,"1235",0.00,0.00,0.00,"",0.00,48.00,1.00,283.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","DEN","Denver, CO","CO","0925","0920",0.00,0.00,"1122",0.00,0.00,0.00,"",0.00,228.00,1.00,1671.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","FLL","Fort Lauderdale, FL","FL","0630","0630",0.00,0.00,"0915",0.00,0.00,0.00,"",0.00,157.00,1.00,1173.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","LAS","Las Vegas, NV","NV","1305","1300",0.00,0.00,"1531",0.00,0.00,0.00,"",0.00,317.00,1.00,2297.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","MCO","Orlando, FL","FL","0600","0555",0.00,0.00,"0831",0.00,0.00,0.00,"",0.00,142.00,1.00,1050.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","MCO","Orlando, FL","FL","1850","2037",107.00,1.00,"2309",89.00,1.00,0.00,"",0.00,140.00,1.00,1050.00,7.00,0.00,0.00,0.00,82.00,
2018-05-01,"WN","BDL","Hartford, CT","CT","MCO","Orlando, FL","FL","1205","1215",10.00,0.00,"1447",0.00,0.00,0.00,"",0.00,140.00,1.00,1050.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","MDW","Chicago, IL","IL","0815","0808",0.00,0.00,"0915",0.00,0.00,0.00,"",0.00,115.00,1.00,777.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","MDW","Chicago, IL","IL","0520","0515",0.00,0.00,"0620",0.00,0.00,0.00,"",0.00,112.00,1.00,777.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","MDW","Chicago, IL","IL","1645","1640",0.00,0.00,"1746",0.00,0.00,0.00,"",0.00,113.00,1.00,777.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","RSW","Fort Myers, FL","FL","0800","0755",0.00,0.00,"1050",0.00,0.00,0.00,"",0.00,166.00,1.00,1180.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","RSW","Fort Myers, FL","FL","1100","1051",0.00,0.00,"1351",0.00,0.00,0.00,"",0.00,168.00,1.00,1180.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","TPA","Tampa, FL","FL","0700","0655",0.00,0.00,"0937",0.00,0.00,0.00,"",0.00,150.00,1.00,1111.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","TPA","Tampa, FL","FL","1730","1728",0.00,0.00,"2007",0.00,0.00,0.00,"",0.00,148.00,1.00,1111.00,,,,,,
2018-05-01,"WN","BDL","Hartford, CT","CT","TPA","Tampa, FL","FL","0940","0935",0.00,0.00,"1211",0.00,0.00,0.00,"",0.00,146.00,1.00,1111.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","BWI","Baltimore, MD","MD","0700","0654",0.00,0.00,"0953",0.00,0.00,0.00,"",0.00,99.00,1.00,682.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","DAL","Dallas, TX","TX","0535","0529",0.00,0.00,"0713",0.00,0.00,0.00,"",0.00,93.00,1.00,587.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","DAL","Dallas, TX","TX","1455","1600",65.00,1.00,"1740",55.00,1.00,0.00,"",0.00,87.00,1.00,587.00,55.00,0.00,0.00,0.00,0.00,
2018-05-01,"WN","BHM","Birmingham, AL","AL","HOU","Houston, TX","TX","1935","1933",0.00,0.00,"2116",0.00,0.00,0.00,"",0.00,86.00,1.00,570.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","HOU","Houston, TX","TX","0530","0528",0.00,0.00,"0709",0.00,0.00,0.00,"",0.00,88.00,1.00,570.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","LAS","Las Vegas, NV","NV","1500","1509",9.00,0.00,"1713",8.00,0.00,0.00,"",0.00,231.00,1.00,1618.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","MCO","Orlando, FL","FL","1610","1620",10.00,0.00,"1841",1.00,0.00,0.00,"",0.00,65.00,1.00,479.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","MCO","Orlando, FL","FL","0905","0856",0.00,0.00,"1120",0.00,0.00,0.00,"",0.00,70.00,1.00,479.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","MDW","Chicago, IL","IL","1940","1935",0.00,0.00,"2118",0.00,0.00,0.00,"",0.00,87.00,1.00,570.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","MDW","Chicago, IL","IL","1250","1252",2.00,0.00,"1430",0.00,0.00,0.00,"",0.00,86.00,1.00,570.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","TPA","Tampa, FL","FL","0955","0949",0.00,0.00,"1200",0.00,0.00,0.00,"",0.00,60.00,1.00,459.00,,,,,,
2018-05-01,"WN","BHM","Birmingham, AL","AL","TPA","Tampa, FL","FL","1630","1624",0.00,0.00,"1847",0.00,0.00,0.00,"",0.00,65.00,1.00,459.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","AUS","Austin, TX","TX","1945","1940",0.00,0.00,"2150",0.00,0.00,0.00,"",0.00,112.00,1.00,756.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","AUS","Austin, TX","TX","0800","0759",0.00,0.00,"1007",0.00,0.00,0.00,"",0.00,110.00,1.00,756.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BOS","Boston, MA","MA","0900","0905",5.00,0.00,"1230",0.00,0.00,0.00,"",0.00,128.00,1.00,942.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BOS","Boston, MA","MA","1450","1445",0.00,0.00,"1814",0.00,0.00,0.00,"",0.00,130.00,1.00,942.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BOS","Boston, MA","MA","2105","2100",0.00,0.00,"0018",0.00,0.00,0.00,"",0.00,123.00,1.00,942.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BWI","Baltimore, MD","MD","1005","1005",0.00,0.00,"1245",0.00,0.00,0.00,"",0.00,84.00,1.00,587.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BWI","Baltimore, MD","MD","0705","0703",0.00,0.00,"0938",0.00,0.00,0.00,"",0.00,81.00,1.00,587.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BWI","Baltimore, MD","MD","1420","1416",0.00,0.00,"1647",0.00,0.00,0.00,"",0.00,79.00,1.00,587.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BWI","Baltimore, MD","MD","2145","2154",9.00,0.00,"0026",1.00,0.00,0.00,"",0.00,75.00,1.00,587.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BWI","Baltimore, MD","MD","1245","1245",0.00,0.00,"1534",9.00,0.00,0.00,"",0.00,82.00,1.00,587.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","BWI","Baltimore, MD","MD","1745","1745",0.00,0.00,"2018",0.00,0.00,0.00,"",0.00,81.00,1.00,587.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","CHS","Charleston, SC","SC","1055","1052",0.00,0.00,"1303",0.00,0.00,0.00,"",0.00,58.00,1.00,439.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","CLE","Cleveland, OH","OH","1000","0956",0.00,0.00,"1222",0.00,0.00,0.00,"",0.00,67.00,1.00,448.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","CLE","Cleveland, OH","OH","1515","1511",0.00,0.00,"1733",0.00,0.00,0.00,"",0.00,67.00,1.00,448.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","CLE","Cleveland, OH","OH","2150","2234",44.00,1.00,"0052",42.00,1.00,0.00,"",0.00,66.00,1.00,448.00,0.00,0.00,0.00,0.00,42.00,
2018-05-01,"WN","BNA","Nashville, TN","TN","CLT","Charlotte, NC","NC","1300","1255",0.00,0.00,"1516",1.00,0.00,0.00,"",0.00,51.00,1.00,328.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","CMH","Columbus, OH","OH","2140","2146",6.00,0.00,"2347",0.00,0.00,0.00,"",0.00,51.00,1.00,337.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","CMH","Columbus, OH","OH","1010","1011",1.00,0.00,"1220",0.00,0.00,0.00,"",0.00,53.00,1.00,337.00,,,,,,
2018-05-01,"WN","BNA","Nashville, TN","TN","DAL","Dallas, TX","TX","1840","1836",0.00,0.00,"2024",0.00,0.00,0.00,"",0.00,96.00,1.00,623.00,,,,,,
